Date (mm/dd/yyyy),Time (hh:mm:ss),Time Zone,Sensor Environment,Raw Water Temperature (°C),Adjusted Water Temperature (°C),Raw Specific Conductance (uS/cm),Adjusted Specific Conductance (uS/cm),Raw Salinity (ppt),Adjusted Salinity (ppt),Raw Water Level (ft),Adjusted Water Level (ft),Raw Water Elevation to Marsh (ft),Adjusted Water Elevation to Marsh (ft),Raw Water Elevation to Datum (ft),Adjusted Water Elevation to Datum (ft),Raw Marsh Mat Elevation (ft),Adjusted Marsh Mat Elevation to Datum (ft),Geoid,Raw Battery (V),Adjusted Battery (V),Raw Wind Speed (mph),Adjusted Wind Speed (mph),Raw Wind Direction (degrees),Adjusted Wind Direction (degrees),Raw Velocity (ft/sec),Adjusted Velocity (ft/sec),Raw Precipitation (tips/hour),Adjusted Precipitation (inches),Raw Air Pressure (mm of Hg),Adjusted Air Pressure (mm of Hg),Raw Total Chlorophyll (micrograms/L),Adjusted Total Chlorophyll (micrograms/L),Raw Dissolved Oxygen (milligrams/L),Adjusted Dissolved Oxygen (milligrams/L),Raw pH (pH units),Adjusted pH (pH units),Raw Turbidity (FNU),Adjusted Turbidity (FNU),Raw Discharge (cubic ft/sec),Adjusted Discharge (cubic ft/sec),Organization Name,Comments,Latitude,Longitude
8/27/2012,02:00:00,CST,Surface Water,28.08,28.08,7657.70,8530.15,4.29,4.79,1.11,1.04,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,03:00:00,CST,Surface Water,28.06,28.06,7634.70,8505.13,4.28,4.77,1.11,1.04,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,04:00:00,CST,Surface Water,27.93,27.93,7633.10,8503.94,4.28,4.77,1.11,1.04,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,05:00:00,CST,Surface Water,27.83,27.83,7632.90,8504.31,4.28,4.77,1.11,1.04,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,06:00:00,CST,Surface Water,27.64,27.64,7629.50,8501.12,4.27,4.77,1.11,1.04,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,07:00:00,CST,Surface Water,27.59,27.59,7630.40,8502.72,4.27,4.77,1.12,1.05,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,08:00:00,CST,Surface Water,27.82,27.82,7622.90,8494.96,4.27,4.77,1.12,1.05,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,09:00:00,CST,Surface Water,28.32,28.32,7620.90,8493.33,4.27,4.77,1.13,1.06,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,10:00:00,CST,Surface Water,28.77,28.77,7637.80,8512.76,4.28,4.78,1.14,1.07,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,11:00:00,CST,Surface Water,29.32,29.32,7663.10,8541.56,4.29,4.79,1.14,1.07,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,12:00:00,CST,Surface Water,29.92,29.92,7678.20,8558.99,4.30,4.80,1.13,1.06,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,13:00:00,CST,Surface Water,30.42,30.42,7692.10,8575.09,4.31,4.81,1.13,1.06,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,14:00:00,CST,Surface Water,30.72,30.72,7713.50,8599.54,4.32,4.83,1.14,1.07,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,15:00:00,CST,Surface Water,31.13,31.13,7732.00,8620.77,4.33,4.84,1.12,1.05,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,16:00:00,CST,Surface Water,30.95,30.95,7754.10,8646.02,4.35,4.86,1.12,1.05,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,17:00:00,CST,Surface Water,30.87,30.87,7766.30,8660.23,4.35,4.86,1.10,1.03,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,18:00:00,CST,Surface Water,30.66,30.66,7775.00,8670.54,4.36,4.87,1.10,1.03,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,19:00:00,CST,Surface Water,30.50,30.50,7788.70,8686.43,4.37,4.88,1.09,1.02,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,20:00:00,CST,Surface Water,30.29,30.29,7782.70,8680.35,4.36,4.88,1.09,1.02,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,21:00:00,CST,Surface Water,30.21,30.21,7783.80,8682.18,4.37,4.88,1.09,1.02,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,22:00:00,CST,Surface Water,30.02,30.02,7762.50,8659.03,4.35,4.86,1.09,1.02,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/27/2012,23:00:00,CST,Surface Water,29.81,29.81,7748.70,8644.24,4.34,4.85,1.09,1.02,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,00:00:00,CST,Surface Water,29.50,29.50,7735.80,8630.46,4.34,4.85,1.09,1.02,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,01:00:00,CST,Surface Water,29.32,29.32,7735.20,8630.39,4.34,4.85,1.09,1.02,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,02:00:00,CST,Surface Water,28.93,28.93,7760.80,8659.56,4.35,4.86,1.09,1.02,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,03:00:00,CST,Surface Water,28.59,28.59,7784.80,8686.95,4.37,4.88,1.09,1.02,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,04:00:00,CST,Surface Water,28.36,28.36,7774.20,8675.73,4.36,4.87,1.09,1.02,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,05:00:00,CST,Surface Water,28.14,28.14,7760.70,8661.27,4.35,4.86,1.09,1.02,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,06:00:00,CST,Surface Water,27.88,27.88,7730.70,8628.39,4.34,4.84,1.10,1.03,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,07:00:00,CST,Surface Water,27.60,27.60,7698.50,8593.06,4.32,4.82,1.10,1.03,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,08:00:00,CST,Surface Water,27.51,27.51,7666.10,8557.49,4.30,4.80,1.11,1.04,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,09:00:00,CST,Surface Water,27.68,27.68,7565.80,8446.12,4.24,4.74,1.12,1.05,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,10:00:00,CST,Surface Water,28.03,28.03,7462.80,8331.72,4.17,4.67,1.13,1.06,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,11:00:00,CST,Surface Water,28.42,28.42,7453.40,8321.81,4.17,4.66,1.14,1.07,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,12:00:00,CST,Surface Water,28.72,28.72,7486.60,8359.46,4.19,4.69,1.18,1.11,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,13:00:00,CST,Surface Water,28.94,28.94,7317.70,8171.44,4.09,4.58,1.17,1.10,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,14:00:00,CST,Surface Water,29.33,29.33,7433.10,8300.89,4.16,4.65,1.17,1.10,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,15:00:00,CST,Surface Water,29.46,29.46,7543.40,8424.65,4.22,4.72,1.18,1.11,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,16:00:00,CST,Surface Water,29.34,29.34,7523.60,8403.13,4.21,4.71,1.18,1.11,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,17:00:00,CST,Surface Water,29.19,29.19,7430.10,8299.28,4.15,4.65,1.18,1.11,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,18:00:00,CST,Surface Water,28.93,28.93,7170.50,8009.87,4.00,4.48,1.13,1.06,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,19:00:00,CST,Surface Water,28.68,28.68,6682.10,7464.82,3.71,4.16,1.10,1.03,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,20:00:00,CST,Surface Water,28.49,28.49,7451.20,8324.59,4.17,4.67,1.08,1.01,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,21:00:00,CST,Surface Water,28.12,28.12,7203.40,8048.31,4.02,4.50,1.07,1.00,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,22:00:00,CST,Surface Water,27.82,27.82,6741.30,7532.54,3.74,4.20,1.07,1.00,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/28/2012,23:00:00,CST,Surface Water,27.57,27.57,7466.10,8342.99,4.18,4.68,1.09,1.02,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,00:00:00,CST,Surface Water,27.30,27.30,7477.70,8356.54,4.18,4.68,1.09,1.02,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,01:00:00,CST,Surface Water,26.97,26.97,7484.50,8364.72,4.19,4.69,1.09,1.02,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,02:00:00,CST,Surface Water,26.64,26.64,7472.60,8352.01,4.18,4.68,1.11,1.04,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,03:00:00,CST,Surface Water,26.48,26.48,7523.50,8409.49,4.21,4.72,1.10,1.03,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,04:00:00,CST,Surface Water,26.22,26.22,7518.00,8403.93,4.21,4.71,1.10,1.03,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,05:00:00,CST,Surface Water,26.02,26.02,7550.90,8441.29,4.23,4.73,1.10,1.03,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,06:00:00,CST,Surface Water,25.70,25.70,7565.00,8457.65,4.24,4.74,1.10,1.03,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,07:00:00,CST,Surface Water,25.66,25.66,7576.90,8471.55,4.24,4.75,1.10,1.03,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,08:00:00,CST,Surface Water,25.59,25.59,7574.50,8469.45,4.24,4.75,1.11,1.04,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,09:00:00,CST,Surface Water,25.77,25.77,7624.00,8525.40,4.27,4.78,1.14,1.07,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,10:00:00,CST,Surface Water,25.93,25.93,7606.60,8506.54,4.26,4.77,1.17,1.10,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,11:00:00,CST,Surface Water,25.99,25.99,7607.90,8508.59,4.26,4.77,1.17,1.10,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,12:00:00,CST,Surface Water,26.17,26.17,7634.50,8538.93,4.28,4.79,1.18,1.11,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,13:00:00,CST,Surface Water,26.30,26.30,4741.40,"",2.57,"",1.18,1.11,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted specific conductivity outlier deleted. Adjusted salinity outlier deleted. Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,14:00:00,CST,Surface Water,26.66,26.66,7709.50,8624.02,4.32,4.84,1.20,1.13,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,15:00:00,CST,Surface Water,27.15,27.15,7716.50,8632.46,4.33,4.85,1.19,1.12,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,16:00:00,CST,Surface Water,27.32,27.32,6633.60,7421.53,3.68,4.14,1.20,1.13,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,17:00:00,CST,Surface Water,27.23,27.23,6723.30,7522.41,3.73,4.20,1.28,1.21,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,18:00:00,CST,Surface Water,27.07,27.07,7028.50,7864.44,3.91,4.40,1.27,1.20,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,19:00:00,CST,Surface Water,26.70,26.70,7289.10,8156.60,4.07,4.57,1.24,1.17,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,20:00:00,CST,Surface Water,26.34,26.34,7423.80,8307.91,4.15,4.66,1.22,1.15,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,21:00:00,CST,Surface Water,26.10,26.10,7523.60,8420.19,4.21,4.72,1.18,1.11,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,22:00:00,CST,Surface Water,25.74,25.74,7596.70,8502.59,4.25,4.77,1.17,1.10,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/29/2012,23:00:00,CST,Surface Water,25.50,25.50,7612.80,8521.21,4.26,4.78,1.19,1.12,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/30/2012,00:00:00,CST,Surface Water,25.25,25.25,7626.10,8536.69,4.27,4.79,1.15,1.08,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/30/2012,01:00:00,CST,Surface Water,25.08,25.08,6735.70,7540.50,3.74,4.21,1.16,1.09,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/30/2012,02:00:00,CST,Surface Water,25.09,25.09,7582.50,8489.07,4.24,4.76,1.13,1.06,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/30/2012,03:00:00,CST,Surface Water,25.05,25.05,6589.20,7377.53,3.65,4.11,1.10,1.03,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/30/2012,04:00:00,CST,Surface Water,24.80,24.80,7729.00,8654.30,4.33,4.86,1.07,1.00,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/30/2012,05:00:00,CST,Surface Water,24.76,24.76,7684.90,8605.52,4.31,4.83,1.08,1.01,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/30/2012,06:00:00,CST,Surface Water,24.64,24.64,7682.50,8603.43,4.30,4.83,1.08,1.01,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/30/2012,07:00:00,CST,Surface Water,24.56,24.56,7701.90,8625.76,4.32,4.84,1.06,0.99,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/30/2012,08:00:00,CST,Surface Water,24.56,24.56,7559.10,8466.42,4.23,4.75,1.04,0.97,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/30/2012,09:00:00,CST,Surface Water,24.56,24.56,7645.10,8563.34,4.28,4.81,1.04,0.97,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
8/30/2012,10:00:00,CST,Surface Water,24.76,24.76,7658.80,8579.29,4.29,4.82,1.03,0.96,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
