Station,Lat,Long,Maxlevel,Maxdate,Minlevel,Mindate,Raw,Proc,Plot,Basin,Basin1
CRMS0576-H01,29.5913757985,-92.4805645182,6.526,2008-09-12 19:00:00,-0.12,2015-04-02 10:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0576-H01/CRMS0576-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0576-H01/CRMS0576-H01.html,Mermentau,Mermentau
CRMS0527-H01,29.7116011542,-91.8590481123,4.237,2011-09-04 02:00:00,-1.193,2008-01-02 07:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0527-H01/CRMS0527-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0527-H01/CRMS0527-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS4808-H01,29.635413384099998,-91.41545320280001,8.35,2019-07-13 09:00:00,-0.27,2015-01-28 05:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4808-H01/CRMS4808-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4808-H01/CRMS4808-H01.html,Atchafalaya,Atchafalaya
CRMS0619-H01,29.6867478467,-92.2616900864,7.169,2008-09-12 13:00:00,0.369,2009-06-21 01:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0619-H01/CRMS0619-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0619-H01/CRMS0619-H01.html,Mermentau,Mermentau
CRMS0529-H02,29.597237837399998,-91.9214119727,6.22,2020-10-09 15:00:00,-1.12,2018-04-15 15:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0529-H02/CRMS0529-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0529-H02/CRMS0529-H02.html,Teche/Vermilion,Teche/Vermilion
CRMS0553-H02,29.849617891100003,-93.00561118600001,2.14,2019-06-06 00:00:00,0.05,2019-04-02 19:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0553-H02/CRMS0553-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0553-H02/CRMS0553-H02.html,Mermentau,Mermentau
CRMS0575-H01,29.9319476347,-92.949566573,3.799,2013-01-20 06:00:00,-1.011,2011-07-06 00:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0575-H01/CRMS0575-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0575-H01/CRMS0575-H01.html,Mermentau,Mermentau
CRMS0603-H01,29.8018194898,-92.7601054182,4.628,2008-09-13 14:00:00,-0.772,2011-06-19 15:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0603-H01/CRMS0603-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0603-H01/CRMS0603-H01.html,Mermentau,Mermentau
CRMS0508-H01,29.6399869525,-92.22652868790001,7.2,2020-08-27 00:00:00,-0.283,2011-02-23 02:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0508-H01/CRMS0508-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0508-H01/CRMS0508-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0588-H01,29.773273154800002,-92.8229192293,6.348,2008-09-12 22:00:00,-0.14200000000000002,2010-12-13 07:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0588-H01/CRMS0588-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0588-H01/CRMS0588-H01.html,Mermentau,Mermentau
CRMS0557-H01,29.9413376917,-92.66730801000001,3.52,2016-08-21 08:00:00,0.32999999999999996,2010-11-08 18:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0557-H01/CRMS0557-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0557-H01/CRMS0557-H01.html,Mermentau,Mermentau
CRMS0544-H02,29.686772907399998,-91.5761140778,8.66,2019-07-13 11:00:00,-1.62,2015-01-26 00:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0544-H02/CRMS0544-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0544-H02/CRMS0544-H02.html,Teche/Vermilion,Teche/Vermilion
CRMS1100-H01,29.6583870448,-92.4491583598,4.04,2008-09-19 05:00:00,-0.54,2011-06-20 04:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1100-H01/CRMS1100-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1100-H01/CRMS1100-H01.html,Mermentau,Mermentau
CRMS0529-H01,29.59976671,-91.9174607852,6.921,2008-09-12 06:00:00,0.29,2015-08-14 04:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0529-H01/CRMS0529-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0529-H01/CRMS0529-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS4938-H01,29.615813804600002,-91.3238606583,8.49,2019-07-13 10:00:00,-1.03,2018-01-16 22:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4938-H01/CRMS4938-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4938-H01/CRMS4938-H01.html,Atchafalaya,Atchafalaya
CRMS0498-H01,29.5012973162,-91.8496276877,9.985000000000001,2008-09-13 04:00:00,-0.61,2015-08-16 09:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0498-H01/CRMS0498-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0498-H01/CRMS0498-H01.html,Teche/Vermilion,Teche/Vermilion
ME04-06,29.7491749722,-92.2603533333,3.9319999999999995,2002-10-03 12:00:00,-0.8979999999999999,2006-01-14 13:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-06/ME04-06_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-06/ME04-06.html,Mermentau,Mermentau
CRMS0626-H01,29.6935939691,-92.6036377235,3.67,2020-08-27 13:00:00,-1.583,2011-06-20 14:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0626-H01/CRMS0626-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0626-H01/CRMS0626-H01.html,Mermentau,Mermentau
CRMS0599-H02,29.6098026394,-92.6630554343,10.51,2020-08-26 18:00:00,-1.26,2015-01-08 04:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0599-H02/CRMS0599-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0599-H02/CRMS0599-H02.html,Mermentau,Mermentau
CRMS6008-H01,29.630635596199998,-91.4805018301,7.54,2019-07-13 13:00:00,-1.02,2013-11-07 09:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS6008-H01/CRMS6008-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS6008-H01/CRMS6008-H01.html,Atchafalaya,Atchafalaya
CRMS0490-H01,29.690049918099998,-91.51784250989999,7.7,2019-07-13 13:00:00,0.19,2020-08-17 17:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0490-H01/CRMS0490-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0490-H01/CRMS0490-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0463-H01,29.4907216648,-91.3233213869,8.1,2019-07-13 07:00:00,-0.97,2014-02-19 18:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0463-H01/CRMS0463-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0463-H01/CRMS0463-H01.html,Atchafalaya,Atchafalaya
CRMS0562-H01,29.765872047,-92.7615774952,3.088,2013-01-17 07:00:00,-1.202,2011-06-20 10:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0562-H01/CRMS0562-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0562-H01/CRMS0562-H01.html,Mermentau,Mermentau
CRMS1446-H01,29.9268656934,-92.8287650532,4.069,2008-09-15 05:00:00,-0.471,2011-11-14 20:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1446-H01/CRMS1446-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1446-H01/CRMS1446-H01.html,Mermentau,Mermentau
CRMS0574-H01,29.795975276799997,-92.6348723263,3.736,2008-09-15 09:00:00,-0.32,2018-06-13 12:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0574-H01/CRMS0574-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0574-H01/CRMS0574-H01.html,Mermentau,Mermentau
CRMS1130-H01,29.7009718953,-92.38553869440001,3.214,2013-01-17 03:00:00,-0.386,2010-04-14 18:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1130-H01/CRMS1130-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1130-H01/CRMS1130-H01.html,Mermentau,Mermentau
CRMS0605-H02,29.8604204827,-92.9150983928,4.4,2020-08-27 10:00:00,0.45,2019-12-24 11:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0605-H02/CRMS0605-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0605-H02/CRMS0605-H02.html,Mermentau,Mermentau
CRMS0517-H01,29.6427205114,-91.57242425940001,9.22,2019-07-13 08:00:00,-2.88,2014-01-06 06:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0517-H01/CRMS0517-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0517-H01/CRMS0517-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0623-H01,29.635777235,-92.5084692045,6.78,2020-08-26 21:00:00,-0.464,2010-03-20 20:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0623-H01/CRMS0623-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0623-H01/CRMS0623-H01.html,Mermentau,Mermentau
CRMS0530-H01,29.5820112595,-92.0175913657,7.39,2020-08-26 17:00:00,-0.66,2019-01-06 00:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0530-H01/CRMS0530-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0530-H01/CRMS0530-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0610-H01,29.6133258005,-92.6402799008,11.13,2020-08-26 18:00:00,0.65,2018-06-10 01:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0610-H01/CRMS0610-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0610-H01/CRMS0610-H01.html,Mermentau,Mermentau
CRMS2568-H01,29.563865361199998,-91.3542884643,7.29,2019-07-13 06:00:00,-2.0060000000000002,2007-11-23 05:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS2568-H01/CRMS2568-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS2568-H01/CRMS2568-H01.html,Atchafalaya,Atchafalaya
ME11-01R,29.838729458000003,-92.8754079676,6.27,2020-08-26 22:00:00,-2.33,2010-03-21 21:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME11-01R/ME11-01R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME11-01R/ME11-01R.html,Mermentau,Mermentau
CRMS1965-H01,29.6340125348,-92.4838792305,2.312,2010-07-08 08:00:00,0.672,2011-08-20 07:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1965-H01/CRMS1965-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1965-H01/CRMS1965-H01.html,Mermentau,Mermentau
CRMS0608-H01,29.676261769699998,-92.6712494075,5.46,2020-10-09 18:00:00,-0.804,2011-06-16 11:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0608-H01/CRMS0608-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0608-H01/CRMS0608-H01.html,Mermentau,Mermentau
CRMS0507-H01,29.5828337116,-92.2250461001,7.34,2020-08-26 19:00:00,-2.63,2018-01-17 09:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0507-H01/CRMS0507-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0507-H01/CRMS0507-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0622-H01,29.797210358,-92.9906253081,0.99,2019-08-26 02:00:00,-1.15,2019-06-01 06:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0622-H01/CRMS0622-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0622-H01/CRMS0622-H01.html,Mermentau,Mermentau
CRMS4809-H01,29.6449727456,-91.42100838450001,8.06,2019-07-13 11:00:00,-1.0,2014-11-07 05:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4809-H01/CRMS4809-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4809-H01/CRMS4809-H01.html,Atchafalaya,Atchafalaya
CRMS0580-H01,29.6065813923,-92.3230939716,6.975,2008-09-12 16:00:00,-0.57,2015-01-27 03:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0580-H01/CRMS0580-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0580-H01/CRMS0580-H01.html,Mermentau,Mermentau
CRMS0572-H01,29.7889735033,-92.28910754690003,6.395,2008-09-13 04:00:00,-0.495,2011-05-19 04:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0572-H01/CRMS0572-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0572-H01/CRMS0572-H01.html,Mermentau,Mermentau
CRMS0542-H01,29.8048800491,-91.6334187666,4.75,2020-08-27 08:00:00,-2.16,2015-02-17 06:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0542-H01/CRMS0542-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0542-H01/CRMS0542-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0590-H01,29.933206931799997,-92.8275514503,4.64,2020-10-09 11:00:00,-0.702,2011-11-16 18:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0590-H01/CRMS0590-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0590-H01/CRMS0590-H01.html,Mermentau,Mermentau
CRMS0541-H01,29.617227435700002,-92.03987241700001,7.2,2020-10-09 13:00:00,-2.096,2008-12-04 08:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0541-H01/CRMS0541-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0541-H01/CRMS0541-H01.html,Teche/Vermilion,Teche/Vermilion
ME16-06,29.617388111500002,-92.56802781420001,9.437999999999999,2008-09-12 01:00:00,-0.632,2008-11-17 09:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-06/ME16-06_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-06/ME16-06.html,Mermentau,Mermentau
CRMS4900-H01,29.6348838787,-91.2591857891,8.79,2019-07-13 09:00:00,-1.03,2013-11-12 23:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4900-H01/CRMS4900-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4900-H01/CRMS4900-H01.html,Atchafalaya,Atchafalaya
CRMS0482-H01,29.5858703005,-91.35408342,7.98,2019-07-13 07:00:00,-1.903,2012-08-29 03:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0482-H01/CRMS0482-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0482-H01/CRMS0482-H01.html,Atchafalaya,Atchafalaya
CRMS0549-H01,29.8319820591,-91.8568881851,7.265,2008-09-12 12:00:00,-0.575,2010-03-28 22:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0549-H01/CRMS0549-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0549-H01/CRMS0549-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS1965-H02,29.6340182643,-92.4838858334,3.1,2015-11-09 00:00:00,-1.06,2015-12-09 03:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1965-H02/CRMS1965-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1965-H02/CRMS1965-H02.html,Mermentau,Mermentau
CRMS0496-H02,29.6296970004,-91.5502597197,7.06,2020-10-09 14:00:00,-1.5,2017-12-29 03:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0496-H02/CRMS0496-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0496-H02/CRMS0496-H02.html,Teche/Vermilion,Teche/Vermilion
CRMS4014-H01,29.5485697437,-91.32302288620001,8.43,2019-07-13 08:00:00,-2.0700000000000003,2012-08-28 19:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4014-H01/CRMS4014-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4014-H01/CRMS4014-H01.html,Atchafalaya,Atchafalaya
CRMS5003-H01,29.624086104299998,-91.28919734729999,8.92,2019-07-13 10:00:00,-1.171,2012-10-29 03:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS5003-H01/CRMS5003-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS5003-H01/CRMS5003-H01.html,Atchafalaya,Atchafalaya
CRMS0543-H02,29.750893878299998,-91.63601376330001,8.99,2019-07-13 11:00:00,-0.36,2020-02-26 22:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0543-H02/CRMS0543-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0543-H02/CRMS0543-H02.html,Teche/Vermilion,Teche/Vermilion
