Station,Lat,Long,Maxlevel,Maxdate,Minlevel,Mindate,Raw,Proc,Plot,Basin,Basin1
CRMS0622-H01,29.797210358,-92.9906253081,0.99,2019-08-26 14:00:00,-1.15,2019-06-01 18:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0622-H01/CRMS0622-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0622-H01/CRMS0622-H01.html,Mermentau,Mermentau
CRMS0623-H01,29.635777235,-92.5084692045,6.78,2020-08-27 09:00:00,-0.464,2010-03-21 08:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0623-H01/CRMS0623-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0623-H01/CRMS0623-H01.html,Mermentau,Mermentau
CRMS0624-H01,29.8599094365,-92.8863544313,4.1690000000000005,2008-09-14 20:00:00,-0.931,2011-06-21 18:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0624-H01/CRMS0624-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0624-H01/CRMS0624-H01.html,Mermentau,Mermentau
CRMS0626-H01,29.6935939691,-92.6036377235,3.67,2020-08-28 01:00:00,-1.583,2011-06-21 02:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0626-H01/CRMS0626-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0626-H01/CRMS0626-H01.html,Mermentau,Mermentau
CRMS0630-H01,29.7827739454,-92.79416969610001,4.389,2008-09-13 10:00:00,-0.671,2008-06-20 08:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0630-H01/CRMS0630-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0630-H01/CRMS0630-H01.html,Mermentau,Mermentau
CRMS0630-H02,29.7827912359,-92.7942210898,5.53,2020-08-27 14:00:00,-1.18,2019-12-23 19:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0630-H02/CRMS0630-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0630-H02/CRMS0630-H02.html,Mermentau,Mermentau
CRMS0632-H01,29.5684118911,-92.3857658583,6.382,2008-09-12 18:00:00,-0.5680000000000001,2010-10-26 18:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0632-H01/CRMS0632-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0632-H01/CRMS0632-H01.html,Mermentau,Mermentau
CRMS0633-H01,29.5639000254,-92.3231210793,5.937,2008-09-13 00:00:00,-0.963,2011-01-13 21:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0633-H01/CRMS0633-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0633-H01/CRMS0633-H01.html,Mermentau,Mermentau
CRMS0691-H01,29.9626570865,-93.1052029535,3.04,2017-08-30 21:00:00,-1.02,2018-07-17 00:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0691-H01/CRMS0691-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0691-H01/CRMS0691-H01.html,Calcasieu/Sabine,Calcasieu/Sabine
CRMS1100-H01,29.6583870448,-92.4491583598,4.04,2008-09-19 17:00:00,-0.54,2011-06-20 16:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1100-H01/CRMS1100-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1100-H01/CRMS1100-H01.html,Mermentau,Mermentau
CRMS1130-H01,29.7009718953,-92.3855386944,3.214,2013-01-17 15:00:00,-0.386,2010-04-15 06:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1130-H01/CRMS1130-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1130-H01/CRMS1130-H01.html,Mermentau,Mermentau
CRMS1277-H01,29.8239676125,-92.477804599,3.1559999999999997,2008-09-16 22:00:00,-1.6139999999999999,2011-06-20 18:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1277-H01/CRMS1277-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1277-H01/CRMS1277-H01.html,Mermentau,Mermentau
CRMS1409-H01,29.8688444108,-93.0103074465,5.875,2008-09-13 16:00:00,-0.72,2014-03-29 22:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1409-H01/CRMS1409-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1409-H01/CRMS1409-H01.html,Mermentau,Mermentau
CRMS1409-H0X,29.8496178911,-93.005611186,1.07,2020-01-27 16:00:00,0.23,2020-04-16 23:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1409-H0X/CRMS1409-H0X_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1409-H0X/CRMS1409-H0X.html,Mermentau,Mermentau
CRMS1413-H01,29.8964742727,-93.0105336603,4.18,2020-08-27 22:00:00,-0.51,2018-07-03 20:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1413-H01/CRMS1413-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1413-H01/CRMS1413-H01.html,Mermentau,Mermentau
CRMS1446-H01,29.9268656934,-92.8287650532,4.069,2008-09-15 17:00:00,-0.471,2011-11-15 08:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1446-H01/CRMS1446-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1446-H01/CRMS1446-H01.html,Mermentau,Mermentau
CRMS1446-H0X,29.9332069318,-92.8275514503,4.64,2020-10-09 23:00:00,0.02,2019-12-23 13:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1446-H0X/CRMS1446-H0X_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1446-H0X/CRMS1446-H0X.html,Mermentau,Mermentau
CRMS1650-H01,29.810668905,-92.0415391787,6.76,2019-07-14 02:00:00,-1.32,2016-01-22 16:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1650-H01/CRMS1650-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1650-H01/CRMS1650-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS1965-H01,29.6340125348,-92.4838792305,2.312,2010-07-08 20:00:00,0.672,2011-08-20 19:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1965-H01/CRMS1965-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1965-H01/CRMS1965-H01.html,Mermentau,Mermentau
CRMS1965-H02,29.6340182643,-92.4838858334,3.1,2015-11-09 12:00:00,-1.06,2015-12-09 15:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1965-H02/CRMS1965-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1965-H02/CRMS1965-H02.html,Mermentau,Mermentau
CRMS2041-H01,29.7705484751,-92.163416389,9.04,2020-08-27 09:00:00,-0.98,2015-10-02 20:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS2041-H01/CRMS2041-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS2041-H01/CRMS2041-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS2493-H01,29.8258389496,-92.887528052,5.29,2020-08-27 15:00:00,-0.672,2011-07-15 17:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS2493-H01/CRMS2493-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS2493-H01/CRMS2493-H01.html,Mermentau,Mermentau
CRMS2568-H01,29.5638653612,-91.3542884643,7.29,2019-07-13 18:00:00,-2.0060000000000002,2007-11-23 17:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS2568-H01/CRMS2568-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS2568-H01/CRMS2568-H01.html,Atchafalaya,Atchafalaya
CRMS4014-H01,29.5485697437,-91.3230228862,8.43,2019-07-13 20:00:00,-2.0700000000000003,2012-08-29 07:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4014-H01/CRMS4014-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4014-H01/CRMS4014-H01.html,Atchafalaya,Atchafalaya
CRMS4016-H01,29.5628431549,-91.3856966897,5.62,2020-08-27 14:00:00,-1.83,2011-01-06 20:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4016-H01/CRMS4016-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4016-H01/CRMS4016-H01.html,Atchafalaya,Atchafalaya
CRMS4779-H01,29.6413943109,-91.4476026006,7.0,2019-07-13 22:00:00,-0.08200000000000007,2008-12-22 16:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4779-H01/CRMS4779-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4779-H01/CRMS4779-H01.html,Atchafalaya,Atchafalaya
CRMS4782-H01,29.6648050859,-91.4423787652,8.19,2019-07-13 22:00:00,-1.073,2011-01-08 19:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4782-H01/CRMS4782-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4782-H01/CRMS4782-H01.html,Atchafalaya,Atchafalaya
CRMS4808-H01,29.6354133841,-91.4154532028,8.35,2019-07-13 21:00:00,-0.27,2015-01-28 17:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4808-H01/CRMS4808-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4808-H01/CRMS4808-H01.html,Atchafalaya,Atchafalaya
CRMS4809-H01,29.6449727456,-91.42100838450001,8.06,2019-07-13 23:00:00,-1.0,2014-11-07 17:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4809-H01/CRMS4809-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4809-H01/CRMS4809-H01.html,Atchafalaya,Atchafalaya
CRMS4900-H01,29.6348838787,-91.2591857891,8.79,2019-07-13 21:00:00,-1.03,2013-11-13 11:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4900-H01/CRMS4900-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4900-H01/CRMS4900-H01.html,Atchafalaya,Atchafalaya
CRMS4938-H01,29.6158138046,-91.3238606583,8.49,2019-07-13 22:00:00,-1.03,2018-01-17 10:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4938-H01/CRMS4938-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS4938-H01/CRMS4938-H01.html,Atchafalaya,Atchafalaya
CRMS5003-H01,29.6240861043,-91.2891973473,8.92,2019-07-13 22:00:00,-1.171,2012-10-29 15:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS5003-H01/CRMS5003-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS5003-H01/CRMS5003-H01.html,Atchafalaya,Atchafalaya
CRMS5992-H01,29.775857171,-91.5410309682,6.252000000000001,2008-09-13 04:00:00,-1.85,2018-01-17 15:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS5992-H01/CRMS5992-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS5992-H01/CRMS5992-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS6008-H01,29.6306355962,-91.4805018301,7.54,2019-07-14 01:00:00,-1.02,2013-11-07 21:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS6008-H01/CRMS6008-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS6008-H01/CRMS6008-H01.html,Atchafalaya,Atchafalaya
CRMS6038-H01,29.6047811456,-91.352565768,7.91,2019-07-13 21:00:00,-0.86,2014-11-27 19:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS6038-H01/CRMS6038-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS6038-H01/CRMS6038-H01.html,Atchafalaya,Atchafalaya
CRMS6042-H01,29.6368990218,-91.3544946613,8.43,2019-07-13 18:00:00,-1.19,2013-11-13 13:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS6042-H01/CRMS6042-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS6042-H01/CRMS6042-H01.html,Atchafalaya,Atchafalaya
CRMS6304-H01,29.4204176241,-91.2786577556,6.68,2019-07-13 19:00:00,-1.47,2015-02-13 11:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS6304-H01/CRMS6304-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS6304-H01/CRMS6304-H01.html,Atchafalaya,Atchafalaya
CS04a-EC7-T,29.8630146329,-93.1429696723,0.7990000000000002,2012-10-01 05:00:00,0.16899999999999998,2012-10-13 19:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CS04a-EC7-T/CS04a-EC7-T_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CS04a-EC7-T/CS04a-EC7-T.html,Calcasieu/Sabine,Calcasieu/Sabine
ME04-06,29.7491749722,-92.2603533333,3.9319999999999995,2002-10-04 00:00:00,-0.8979999999999999,2006-01-15 01:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-06/ME04-06_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-06/ME04-06.html,Mermentau,Mermentau
ME04-19,29.6998657531,-92.3164303374,2.71,1998-09-15 02:00:00,-0.73,1999-08-14 16:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-19/ME04-19_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-19/ME04-19.html,Mermentau,Mermentau
ME04-26R,29.6705895641,-92.2674394625,5.999,2005-09-24 09:00:00,-1.761,1998-04-10 20:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-26R/ME04-26R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-26R/ME04-26R.html,Mermentau,Mermentau
ME04-29,29.6527894882,-92.2866802389,8.642,2005-09-24 08:00:00,-0.45799999999999996,2006-09-06 00:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-29/ME04-29_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-29/ME04-29.html,Mermentau,Mermentau
ME04-36R,29.600499399,-92.3222964904,3.2209999999999996,1998-09-12 12:00:00,-0.909,1998-04-10 10:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-36R/ME04-36R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-36R/ME04-36R.html,Mermentau,Mermentau
ME04-43R,29.6641210462,-92.2512754039,6.785,2005-09-24 15:00:00,-0.985,1999-09-07 09:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-43R/ME04-43R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-43R/ME04-43R.html,Teche/Vermilion,Mermentau
ME04-50R,29.6242222525,-92.3332042953,2.82,1998-09-20 12:00:00,0.06,2000-03-11 21:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-50R/ME04-50R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-50R/ME04-50R.html,Mermentau,Mermentau
ME11-01R,29.838729458,-92.8754079676,6.27,2020-08-27 10:00:00,-2.33,2010-03-22 09:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME11-01R/ME11-01R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME11-01R/ME11-01R.html,Mermentau,Mermentau
ME11-02,29.8387750887,-92.8759461948,2.34,2000-05-16 14:00:00,-2.35,2000-05-01 20:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME11-02/ME11-02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME11-02/ME11-02.html,Mermentau,Mermentau
ME11-72,29.8386965091,-92.9003864318,3.26,2002-11-05 14:00:00,-0.19,2002-12-06 16:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME11-72/ME11-72_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME11-72/ME11-72.html,Mermentau,Mermentau
ME14-01,29.644416061,-92.4900000474,2.4400000000000004,2002-10-05 20:00:00,-1.25,2002-10-03 15:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME14-01/ME14-01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME14-01/ME14-01.html,Mermentau,Mermentau
ME14-02R,29.6163322207,-92.449778019,2.559,2003-07-16 23:00:00,-0.661,2003-01-24 12:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME14-02R/ME14-02R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME14-02R/ME14-02R.html,Mermentau,Mermentau
ME16-01,29.6368062744,-92.570388837,2.346,2002-11-06 11:00:00,-0.08399999999999996,2001-06-05 16:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-01/ME16-01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-01/ME16-01.html,Mermentau,Mermentau
ME16-02,29.6346107736,-92.5689441329,2.298,2002-09-08 13:00:00,-0.732,2001-06-02 00:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-02/ME16-02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-02/ME16-02.html,Mermentau,Mermentau
ME16-03,29.6217059157,-92.5913211589,3.016,2003-11-29 15:00:00,0.236,2002-04-04 11:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-03/ME16-03_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-03/ME16-03.html,Mermentau,Mermentau
ME16-04R,29.5766668701,-92.5351941441,4.976,2002-10-03 17:00:00,-1.204,2002-02-08 13:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-04R/ME16-04R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-04R/ME16-04R.html,Mermentau,Mermentau
